AÑO,CÓDIGO_ETC,ETC,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICIÓN,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICIÓN,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,TAMAÑO_PROMEDIO_DE_GRUPO,SEDES_CONECTADAS_A_INTERNET,DESERCIÓN,DESERCIÓN_TRANSICIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,APROBACIÓN,APROBACIÓN_TRANSICIÓN,APROBACIÓN_PRIMARIA,APROBACIÓN_SECUNDARIA,APROBACIÓN_MEDIA,REPROBACIÓN,REPROBACIÓN_TRANSICIÓN,REPROBACIÓN_PRIMARIA,REPROBACIÓN_SECUNDARIA,REPROBACIÓN_MEDIA,REPITENCIA,REPITENCIA_TRANSICIÓN,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA
2013,3775,Caquetá (ETC),84127,75.31,75.31,44.12,78.05,48.47,18.51,88.49,84.57,112.85,78.64,44.88,44.58,7.45,7.6,6.26,7.84,8.1,4.94,90.95,93.35,91.06,89.48,93.09,1.45,0.39,1.1,2.41,1.97,1.0,0.36,1.01,1.27,0.62
2013,3776,Florencia,40331,92.7,92.68,60.68,90.27,72.84,34.36,110.27,101.09,119.07,114.58,84.17,48.89,16.46,4.64,5.71,4.25,5.2,3.64,95.3,94.29,95.71,94.73,96.12,0.06,0.0,0.03,0.07,0.24,1.93,0.38,1.38,3.28,1.19
2013,3777,Cauca (ETC),269300,80.96,80.95,44.85,83.34,58.76,27.08,101.59,83.31,122.24,96.98,70.03,29.19,24.28,3.77,1.74,3.6,4.68,3.42,90.92,97.13,90.87,88.98,92.43,5.31,1.13,5.53,6.34,4.14,1.1,0.26,1.09,1.36,0.97
2013,3778,Popayán,51210,102.16,102.11,63.31,96.75,85.42,55.7,120.89,101.28,123.2,125.36,115.45,34.24,31.5,3.56,3.45,2.23,5.03,4.21,95.56,96.55,97.56,93.32,94.18,0.88,0.0,0.21,1.65,1.61,2.25,0.64,1.88,3.07,2.2
2013,3779,Cesar (ETC),154339,100.53,100.47,63.31,99.76,71.72,33.06,118.71,133.17,136.42,113.39,75.75,45.1,15.26,5.1,6.43,4.91,5.4,3.51,89.15,90.59,89.56,87.05,92.4,5.75,2.98,5.53,7.56,4.09,1.14,1.29,1.0,1.43,0.74
2013,3780,Valledupar,107901,86.9,86.71,51.65,84.03,71.09,40.17,97.5,96.08,107.56,96.17,75.72,43.06,66.67,3.33,4.85,2.89,3.66,2.97,91.39,94.29,93.37,88.95,89.28,5.27,0.86,3.74,7.39,7.75,0.93,1.0,0.98,0.97,0.58
2013,3781,Córdoba (ETC),260885,90.59,90.57,55.61,90.28,68.37,31.42,106.18,111.81,122.74,102.24,68.05,31.51,11.39,2.05,1.84,1.75,2.53,2.32,97.93,98.16,98.25,97.45,97.61,0.01,0.0,0.0,0.02,0.07,2.29,1.92,2.49,2.32,1.5
2013,3782,Montería,97971,98.84,98.73,61.02,96.7,81.74,43.79,117.98,112.68,122.86,123.35,97.85,38.57,16.8,2.22,3.42,1.67,2.68,2.29,90.95,93.04,92.81,87.96,90.26,6.83,3.54,5.52,9.36,7.45,3.39,4.15,3.8,3.09,1.85
2013,3783,Lorica,28154,93.82,93.77,46.95,87.88,81.71,47.09,121.57,91.6,117.36,142.46,106.66,24.02,25.36,3.91,2.21,3.44,4.87,3.92,95.73,97.74,96.14,94.76,95.74,0.37,0.05,0.43,0.36,0.34,4.45,2.49,3.8,6.34,2.58
2013,3784,Sahagún,20579,102.41,102.4,71.57,100.74,86.91,47.84,117.81,105.47,129.74,117.62,94.9,32.42,99.09,3.45,1.68,4.14,3.41,2.17,96.55,98.32,95.86,96.59,97.83,0.0,0.0,0.0,0.0,0.0,2.55,0.17,2.43,3.35,2.28
2013,3785,Cundinamarca (ETC),319071,89.99,89.77,63.43,85.26,80.54,45.4,100.74,90.92,103.06,110.06,81.54,19.98,28.49,2.42,2.86,2.0,2.89,2.28,97.34,97.11,97.87,96.79,97.16,0.24,0.03,0.13,0.31,0.56,2.21,0.3,1.68,3.47,1.63
2013,3786,Fusagasugá,24805,97.41,97.32,66.62,88.12,87.74,56.78,108.87,99.31,107.32,117.89,97.9,36.26,22.03,3.63,5.09,3.18,4.14,2.58,92.36,94.91,94.13,89.08,94.8,4.01,0.0,2.69,6.78,2.62,1.04,0.28,1.41,0.99,0.36
2013,3787,Girardot,19507,93.59,93.5,52.72,83.87,86.01,53.66,105.1,93.54,103.17,114.69,96.5,31.44,100.0,5.8,5.67,4.8,7.86,3.03,86.2,94.33,92.83,76.56,88.18,8.0,0.0,2.37,15.59,8.79,1.47,1.27,0.88,2.35,0.88
2013,3788,Soacha,111355,85.58,85.46,51.05,82.98,80.08,46.08,94.73,76.08,95.26,107.53,77.29,24.82,1.67,4.75,5.2,4.11,5.87,3.33,95.25,94.8,95.89,94.13,96.67,0.0,0.0,0.0,0.0,0.0,1.71,0.29,0.9,2.69,2.32
2013,3789,Chocó (ETC),110963,75.75,75.75,49.74,80.63,36.03,13.83,94.29,92.2,125.25,75.18,49.81,14.09,3.13,4.93,3.54,4.34,7.23,4.54,88.86,96.41,88.48,85.78,92.23,6.21,0.05,7.18,6.99,3.23,0.19,0.33,0.2,0.15,0.07
2013,3790,Huila (ETC),170798,84.16,84.16,59.18,87.36,70.26,34.54,93.47,78.93,106.19,96.33,63.11,44.05,12.28,4.53,4.24,3.15,6.63,4.86,91.79,95.67,94.02,87.93,90.13,3.68,0.09,2.83,5.44,5.01,0.77,0.19,0.67,1.14,0.45
2013,3791,Neiva,70697,98.41,98.26,76.88,94.54,83.48,47.75,110.6,108.2,112.88,118.96,90.38,33.83,0.0,5.87,4.34,4.01,8.44,5.82,94.06,95.66,95.99,91.56,93.62,0.07,0.0,0.0,0.0,0.56,1.75,0.48,1.12,2.8,1.63
2013,3792,La Guajira (ETC),91011,77.64,77.5,49.16,75.55,46.97,21.16,92.56,113.07,121.72,71.72,44.22,46.9,32.65,5.56,5.78,5.99,5.34,2.55,94.41,94.21,94.0,94.6,97.37,0.03,0.01,0.02,0.05,0.08,3.29,3.05,3.49,3.39,1.63
2013,3793,Maicao,41318,96.7,96.65,53.25,88.72,66.26,34.05,117.71,117.29,138.78,105.25,76.59,49.36,4.52,4.8,1.39,5.57,5.04,3.32,95.19,98.61,94.43,94.96,96.58,0.01,0.0,0.0,0.0,0.1,0.98,0.69,1.18,0.94,0.03
2013,3794,Magdalena (ETC),185938,101.55,101.42,68.71,94.14,65.87,31.23,123.27,173.44,151.36,99.37,69.51,38.13,26.03,2.94,1.25,2.91,3.93,2.51,96.06,98.45,96.05,94.82,96.4,1.0,0.3,1.04,1.25,1.08,1.45,1.59,1.52,1.52,0.69
2013,3795,Ciénaga,27658,92.59,92.25,55.92,87.29,68.99,34.37,111.88,128.86,136.86,99.08,67.14,33.95,26.53,1.83,0.98,1.65,2.4,1.57,98.17,99.02,98.35,97.6,98.43,0.0,0.0,0.0,0.0,0.0,0.68,0.65,0.52,1.01,0.29
2013,3796,Meta (ETC),111820,91.9,91.88,59.29,92.53,72.38,36.13,103.89,89.49,121.86,101.89,67.47,51.91,17.84,5.46,5.48,4.56,7.21,4.44,94.51,94.52,95.43,92.79,95.31,0.03,0.0,0.01,0.0,0.25,0.84,0.13,0.61,1.47,0.52
2013,3797,Villavicencio,101350,98.07,97.95,66.38,96.71,81.86,50.69,109.24,103.55,115.78,110.27,93.75,37.33,28.38,3.34,3.63,2.88,4.02,3.02,93.11,95.98,94.78,90.28,92.83,3.55,0.38,2.34,5.71,4.15,1.58,0.19,1.42,2.34,0.81
2013,3798,Nariño (ETC),229836,70.48,70.47,39.98,69.82,48.51,24.09,89.06,70.32,112.55,82.27,53.36,24.79,29.28,3.75,1.0,4.09,4.22,2.54,96.25,99.0,95.91,95.77,97.46,0.0,0.0,0.0,0.01,0.0,1.99,0.81,1.87,2.59,1.61
2013,3799,Pasto,85590,85.03,84.97,61.18,82.54,73.22,44.74,97.55,84.85,102.74,101.27,84.09,49.9,38.67,1.28,0.75,0.73,2.06,1.29,92.41,99.13,95.85,87.85,89.86,6.31,0.12,3.42,10.09,8.85,1.81,0.26,1.31,2.84,1.43
2013,3800,San Andres de Tumaco,53396,89.09,89.09,45.87,87.2,55.59,19.36,110.47,90.05,130.44,111.07,63.59,41.33,23.86,2.66,0.76,2.8,3.17,1.66,97.34,99.24,97.2,96.83,98.34,0.0,0.0,0.0,0.0,0.0,1.56,0.12,2.37,0.76,0.21
2013,3801,Norte de Santander (ETC),172005,81.17,81.15,57.35,85.05,57.59,30.67,97.99,94.73,119.35,90.69,62.35,42.42,5.93,3.16,2.85,2.96,3.83,2.41,95.46,96.9,96.08,94.01,95.37,1.38,0.24,0.96,2.16,2.21,1.07,0.18,0.78,1.8,1.22
2013,3802,Cúcuta,145329,92.64,92.54,65.8,93.2,76.45,46.0,104.04,109.32,114.57,102.9,80.0,44.67,32.57,4.26,4.9,3.32,5.56,3.6,95.08,95.08,96.25,93.36,95.57,0.67,0.02,0.43,1.08,0.83,2.51,1.3,2.05,3.61,1.88
2013,3803,Quindio (ETC),55301,85.27,85.26,52.81,78.13,75.75,43.35,99.11,78.83,103.22,109.52,79.03,52.34,61.19,6.05,7.11,5.18,7.55,4.12,89.42,92.77,91.27,85.71,91.67,4.54,0.12,3.55,6.74,4.21,1.45,0.06,1.45,1.99,0.69
2013,3804,Armenia,56238,86.5,86.48,49.98,78.47,81.13,50.7,101.82,78.85,97.75,115.85,95.2,46.69,77.78,4.5,5.09,3.28,5.92,4.01,90.01,94.91,93.51,85.38,89.86,5.49,0.0,3.21,8.71,6.13,0.95,0.1,0.56,1.63,0.61
2013,3767,Bolívar (ETC),247882,83.12,83.07,52.87,81.33,60.71,29.1,99.02,111.03,113.76,93.97,65.63,34.82,46.09,2.33,1.81,2.7,2.09,1.7,97.12,97.97,96.82,97.17,97.68,0.55,0.22,0.48,0.75,0.62,2.06,1.32,2.23,2.37,0.93
2013,3806,Pereira,86724,97.85,97.53,62.17,91.2,83.38,49.35,118.18,98.59,117.93,130.16,104.77,26.6,99.44,5.43,6.65,4.0,7.43,3.87,86.58,91.92,90.54,79.91,88.73,8.0,1.42,5.46,12.66,7.4,0.55,0.35,0.52,0.69,0.38
2013,3807,Dosquebradas,38409,85.34,85.28,61.17,86.46,72.77,39.14,96.26,93.79,108.73,97.83,66.58,37.23,19.18,4.77,4.05,3.86,6.59,3.4,89.78,94.99,92.83,84.39,90.14,5.46,0.96,3.31,9.03,6.45,0.78,0.17,0.32,1.44,1.06
2013,3808,Santander (ETC),165905,90.49,90.47,51.99,90.3,77.15,42.35,105.24,94.41,114.96,110.62,77.24,39.73,5.35,3.14,4.32,2.51,3.89,2.68,94.5,95.52,96.14,92.28,93.55,2.36,0.17,1.35,3.83,3.76,1.32,0.47,1.0,2.1,0.91
2013,3809,Bucaramanga,98363,99.2,99.0,66.01,95.97,86.43,61.01,110.78,112.99,114.64,110.51,101.94,43.18,99.2,3.38,3.75,2.37,4.64,3.09,96.51,96.23,97.62,95.21,96.54,0.11,0.02,0.01,0.15,0.37,1.99,0.75,1.26,3.38,1.42
2013,3810,Barrancabermeja,40403,114.04,113.91,77.23,114.4,96.08,50.11,131.84,142.25,144.79,132.0,97.34,37.88,71.96,6.2,7.78,4.61,8.19,5.05,81.93,89.54,87.75,73.05,80.11,11.88,2.68,7.64,18.76,14.84,4.95,3.16,4.16,7.07,2.71
2013,3811,Floridablanca,49641,86.82,86.57,66.56,89.05,75.04,48.04,94.81,96.09,102.71,94.98,76.68,34.18,100.0,3.16,3.66,2.16,4.36,2.81,87.81,95.7,92.36,81.29,87.34,9.02,0.64,5.49,14.35,9.85,1.49,0.39,0.98,2.37,1.22
2013,3812,Girón,35874,75.49,75.39,55.46,76.63,64.71,33.34,86.61,91.52,96.21,89.52,56.99,32.4,1.61,3.87,5.77,2.77,4.95,3.64,94.11,94.23,96.91,90.9,92.68,2.01,0.0,0.33,4.15,3.68,2.54,0.23,1.42,4.51,2.48
2013,3813,Sucre (ETC),141517,96.84,96.82,65.78,95.99,72.33,35.86,120.42,147.78,143.51,106.06,78.61,31.95,22.83,3.76,4.53,3.29,4.35,3.34,87.57,94.48,87.87,83.98,89.28,8.67,0.99,8.84,11.67,7.37,0.62,0.9,0.68,0.54,0.28
2013,3814,Sincelejo,60936,96.3,96.2,72.27,95.01,82.46,48.15,110.1,97.15,123.14,108.63,88.28,43.43,95.83,4.04,1.9,3.36,5.47,3.56,84.03,98.1,86.33,78.48,83.96,11.93,0.0,10.31,16.06,12.48,0.95,0.14,0.86,1.04,1.46
2013,3815,Tolima (ETC),201230,87.87,87.85,55.11,85.89,71.85,37.16,102.54,89.86,107.96,111.81,76.57,37.04,16.95,4.55,5.24,3.96,5.58,3.45,88.62,94.59,89.83,84.59,91.12,6.83,0.18,6.21,9.83,5.43,0.51,0.16,0.52,0.63,0.39
2013,3816,Ibagué,116316,85.55,85.4,57.17,80.57,75.13,46.01,96.14,92.22,97.38,103.2,80.97,36.95,50.23,2.9,3.08,2.41,3.63,2.36,88.7,96.34,91.72,83.3,89.56,8.39,0.58,5.86,13.08,8.07,0.46,0.15,0.44,0.58,0.39
2013,3817,Valle del Cauca (ETC),186981,92.94,92.85,63.53,91.82,75.97,40.4,108.25,93.79,118.66,113.8,80.53,41.05,53.43,3.01,3.49,2.38,3.89,2.68,91.63,96.27,93.2,88.57,91.22,5.36,0.25,4.42,7.54,6.11,1.62,0.44,1.51,2.29,0.9
2013,3818,Cali,445567,83.31,83.05,54.24,80.47,70.25,42.36,94.2,87.0,100.18,97.66,77.32,29.52,96.12,3.45,3.07,3.14,4.01,3.2,94.87,96.66,95.69,93.42,94.94,1.68,0.27,1.16,2.57,1.86,1.36,0.41,1.07,2.0,1.04
2013,3819,Buenaventura,93965,84.51,84.31,69.94,80.87,51.1,21.91,101.21,131.12,121.81,89.24,59.53,15.82,15.24,1.22,0.67,0.89,1.83,1.8,97.35,99.17,97.8,95.95,97.18,1.43,0.15,1.32,2.22,1.02,0.18,0.09,0.22,0.19,0.02
2013,3820,Guadalajara de Buga,20262,106.5,106.47,32.78,99.15,89.09,59.17,128.12,106.18,134.42,135.16,110.76,30.09,46.97,3.23,2.82,3.47,3.23,2.56,91.51,97.1,93.12,88.37,91.47,5.26,0.08,3.41,8.41,5.97,1.21,0.4,0.61,2.31,0.66
2013,3821,Cartago,24395,88.73,88.69,61.44,85.71,76.82,43.58,105.93,85.48,112.13,112.41,88.25,51.83,74.42,2.22,1.86,1.64,3.23,1.84,88.65,97.34,91.72,81.35,92.23,9.13,0.8,6.65,15.42,5.93,2.16,0.27,1.84,3.5,0.71
2013,3822,Palmira,53722,97.14,97.05,67.82,95.7,81.3,45.04,111.79,95.71,123.58,115.88,85.88,35.72,77.39,3.14,2.64,2.58,4.12,2.75,88.68,97.11,91.82,82.41,89.93,8.18,0.25,5.6,13.47,7.32,1.23,0.16,0.85,2.09,0.79
2013,3823,Tuluá,39258,96.14,96.04,68.09,93.9,82.67,48.11,113.93,93.32,121.74,120.33,93.73,35.89,58.97,4.15,3.54,3.21,5.62,3.59,95.85,96.46,96.79,94.38,96.41,0.0,0.0,0.0,0.0,0.0,0.69,0.05,0.42,1.14,0.68
2013,3824,Arauca (ETC),74658,70.71,70.7,43.08,69.81,54.13,27.78,81.63,81.38,93.13,78.11,56.13,27.69,16.63,4.17,2.13,4.26,5.09,2.63,95.83,97.87,95.74,94.91,97.28,0.01,0.0,0.0,0.0,0.09,2.42,1.42,1.96,3.63,2.04
2013,3825,Casanare (ETC),54163,101.17,101.16,70.18,99.73,81.5,41.61,113.84,104.57,126.59,116.56,81.47,24.86,28.68,3.48,4.12,2.89,4.39,2.93,91.24,95.33,92.77,87.71,92.06,5.28,0.55,4.34,7.91,5.01,1.42,0.49,1.38,2.0,0.52
2013,3826,Putumayo (ETC),92887,76.96,76.96,36.82,76.77,60.32,27.69,89.83,80.15,99.83,92.02,65.13,55.79,7.51,5.68,6.25,4.5,7.44,5.41,88.53,93.44,91.13,83.57,87.73,5.79,0.32,4.38,8.98,6.86,0.98,0.37,0.92,1.34,0.56
2013,3827,"Archipiélago de San Andrés, Providencia y Santa Catalina (ETC)",15536,67.93,67.89,48.61,66.5,62.41,39.06,74.43,67.22,74.96,81.92,61.98,38.24,80.0,0.91,0.93,1.0,0.97,0.42,99.08,99.07,99.0,99.03,99.49,0.01,0.0,0.0,0.0,0.08,4.73,4.12,3.31,6.98,3.63
2013,3828,Amazonas (ETC),22123,81.84,81.83,48.38,83.96,58.22,22.09,95.41,96.86,111.83,91.23,59.61,27.6,12.84,3.29,3.16,1.82,5.26,5.57,95.78,96.84,97.05,94.17,92.31,0.93,0.0,1.13,0.56,2.12,4.32,2.46,4.41,5.16,2.58
2013,3829,Guainía (ETC),11918,72.57,72.56,50.89,69.02,30.32,9.12,114.03,108.76,150.84,101.87,52.76,59.64,23.08,4.93,3.56,3.83,7.92,6.21,79.71,86.24,80.71,73.52,83.3,15.36,10.2,15.47,18.56,10.49,3.59,5.1,3.72,3.06,1.55
2013,3830,Guaviare (ETC),31276,57.33,57.32,29.48,55.21,44.04,20.89,70.31,58.4,78.05,73.35,49.64,45.17,21.43,4.02,3.63,4.31,4.14,2.39,95.97,96.37,95.69,95.86,97.56,0.01,0.0,0.0,0.0,0.06,1.16,0.31,0.8,1.84,1.79
2013,3831,Vaupés (ETC),12659,62.25,62.25,21.69,63.88,33.2,8.94,74.45,46.56,100.04,64.21,41.06,14.37,19.33,8.53,11.55,7.25,11.19,6.75,81.3,86.93,80.44,80.97,85.61,10.17,1.52,12.31,7.85,7.64,2.85,0.76,2.96,3.01,3.2
2013,3832,Vichada (ETC),20977,74.61,74.6,35.04,74.82,36.74,14.01,84.57,85.77,119.02,62.13,35.26,20.97,35.33,9.17,7.4,9.83,8.75,6.71,87.84,92.33,87.5,86.8,88.89,2.99,0.26,2.67,4.46,4.4,1.25,0.33,0.91,2.36,1.7
2013,3960,Malambo,27476,83.95,83.77,60.28,82.97,62.64,32.1,94.07,105.64,113.85,83.07,58.69,23.84,100.0,4.12,2.67,4.44,4.2,3.62,95.88,97.33,95.56,95.8,96.38,0.0,0.0,0.0,0.0,0.0,0.45,0.75,0.47,0.44,0.19
2013,4382,Quibdó,34170,92.06,92.05,74.28,89.56,70.92,33.45,104.65,106.97,113.57,105.35,77.2,35.72,48.41,3.6,0.5,4.13,4.08,2.15,88.83,99.1,89.12,84.75,91.33,7.58,0.4,6.75,11.17,6.52,0.03,0.03,0.01,0.05,0.03
2013,4436,Pitalito,30596,100.75,100.72,70.64,102.39,83.48,42.75,126.62,100.84,156.7,116.95,85.64,45.24,19.23,3.82,3.78,2.62,5.67,3.57,90.39,96.13,93.06,85.48,89.25,5.79,0.09,4.32,8.86,7.18,0.9,0.0,0.66,1.55,0.56
2013,4449,Riohacha,65169,71.11,71.06,42.26,66.16,48.55,22.57,80.63,86.79,94.55,72.01,48.76,45.77,0.55,4.68,3.08,4.63,5.28,5.47,93.1,95.81,93.24,91.83,92.32,2.22,1.12,2.13,2.9,2.21,2.74,1.72,2.66,3.66,1.47
2013,4460,Uribia,47015,55.18,55.18,35.17,56.73,11.0,3.39,62.48,80.23,106.73,24.45,11.85,64.79,53.33,6.14,4.69,6.48,6.15,2.85,93.41,95.31,93.25,92.1,95.87,0.44,0.0,0.27,1.76,1.28,1.34,0.75,1.65,0.25,0.43
2013,4546,Ipiales,30210,77.26,77.24,51.38,75.52,65.48,33.65,87.32,89.13,94.67,89.7,62.44,41.04,82.72,1.35,0.65,0.93,1.91,1.98,98.65,99.35,99.07,98.09,98.02,0.0,0.0,0.0,0.0,0.0,1.56,0.0,1.49,2.34,0.7
2013,4700,Piedecuesta,29410,94.97,94.87,65.44,94.59,82.89,51.13,107.52,104.76,112.33,112.19,88.88,39.33,50.63,3.26,4.62,2.19,4.48,2.6,95.95,95.38,97.43,94.09,96.56,0.79,0.0,0.38,1.44,0.83,2.29,0.7,1.56,3.95,1.03
2013,4815,Jamundí,23838,83.79,83.75,46.55,80.25,70.6,37.55,112.99,81.07,110.66,136.8,87.34,36.77,0.0,3.56,3.96,2.96,4.33,3.48,90.15,95.57,91.9,87.2,88.34,6.28,0.47,5.14,8.47,8.18,0.96,0.23,0.8,1.15,1.48
2013,4841,Yopal,32297,108.01,107.94,82.07,105.99,90.38,52.07,124.46,118.92,129.83,126.06,110.32,53.9,62.79,4.01,4.95,3.59,4.69,2.91,90.19,94.89,91.43,86.56,92.94,5.8,0.16,4.97,8.75,4.15,1.2,0.04,0.9,2.08,0.58
2013,4909,Barranquilla,246729,92.04,92.02,55.35,88.33,82.24,50.71,101.42,92.01,108.39,106.28,79.11,25.96,100.0,3.27,0.48,3.61,3.49,3.08,96.73,99.52,96.39,96.51,96.92,0.0,0.0,0.0,0.0,0.0,1.47,1.57,1.47,1.71,0.73
2013,4910,Cartagena,214358,96.3,96.11,68.78,93.73,81.14,49.14,107.39,106.92,113.43,109.31,89.31,34.8,93.44,2.93,3.54,2.57,3.3,2.78,90.21,95.79,91.8,87.05,89.69,6.86,0.67,5.62,9.65,7.53,1.27,0.47,1.34,1.57,0.68
2013,4911,Santa Marta,118670,88.18,87.92,57.52,83.5,73.26,40.78,108.68,100.84,127.45,102.77,76.8,34.63,55.93,4.17,5.42,4.2,4.16,3.23,92.79,92.0,92.72,92.43,94.75,3.04,2.59,3.09,3.41,2.02,1.23,0.7,0.91,1.8,0.99
2013,7609,Rionegro,24353,88.6,88.41,65.99,80.38,82.76,54.22,101.47,81.73,92.62,117.02,102.21,45.75,12.5,3.72,2.99,2.45,5.37,3.43,84.68,96.61,88.63,77.15,87.41,11.6,0.39,8.92,17.48,9.16,1.59,0.08,1.07,2.43,1.56
2013,7692,Apartado,46584,64.99,64.98,52.21,66.47,49.26,22.55,78.42,69.72,91.36,77.44,52.41,61.9,45.61,4.82,2.24,3.43,7.83,4.48,93.46,97.76,94.96,89.71,94.04,1.73,0.0,1.61,2.45,1.48,1.34,0.31,1.62,1.31,0.81
2013,7740,Sabaneta,7923,118.12,118.01,95.43,119.42,106.81,69.67,128.89,119.05,136.06,138.04,104.17,35.5,100.0,2.67,1.52,1.67,4.07,2.32,97.33,98.48,98.33,95.93,97.68,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.27,1.05,0.0
2013,10850,Facatativá,28503,89.5,89.38,70.81,83.32,81.39,49.67,98.09,90.24,97.86,106.8,85.13,40.33,100.0,4.08,3.36,3.34,5.0,4.3,93.96,96.64,95.85,92.27,90.97,1.96,0.0,0.81,2.73,4.73,0.9,0.13,0.74,1.38,0.47
2013,10857,Mosquera,18217,118.13,117.71,80.26,113.55,108.76,65.34,128.07,119.53,133.23,137.86,100.72,39.68,88.89,4.3,6.29,3.13,5.33,4.21,94.27,93.71,96.48,91.75,94.14,1.43,0.0,0.38,2.92,1.65,0.43,0.86,0.16,0.68,0.4
2013,10904,Chía,24764,93.6,92.73,48.07,84.71,84.65,58.61,102.8,82.97,99.73,113.01,99.44,25.49,36.36,2.88,2.89,2.15,3.87,2.47,97.1,97.11,97.85,96.09,97.53,0.01,0.0,0.0,0.04,0.0,1.56,1.5,0.61,2.51,1.89
2013,10930,Zipaquirá,25790,87.58,87.37,62.55,81.1,80.12,51.83,95.56,84.45,93.0,105.14,88.09,35.88,85.71,2.32,1.55,1.28,3.47,2.26,86.28,98.01,91.65,78.65,88.38,11.39,0.44,7.08,17.88,9.37,2.03,0.33,1.36,3.31,0.93
2012,10930,Zipaquirá,25620,,88.64,60.74,82.23,81.73,49.28,97.98,60.74,82.23,81.73,49.28,22.11,42.86,3.19,2.26,1.99,4.71,2.5,89.06,97.54,94.37,82.17,90.58,7.75,0.2,3.64,13.11,6.92,4.23,0.49,2.1,7.06,3.58
2012,3758,Antioquia (ETC),594583,,88.97,67.1,91.0,67.0,34.06,101.25,67.1,91.0,67.0,34.06,25.81,58.75,4.71,4.01,4.13,5.95,4.36,90.73,95.76,91.5,88.25,90.42,4.56,0.24,4.36,5.8,5.23,1.22,0.1,1.2,1.69,0.82
2012,3759,Medellín,380839,,108.43,92.25,107.17,92.85,58.18,123.8,92.25,107.17,92.85,58.18,30.95,100.0,3.37,,2.92,4.62,3.43,92.46,99.82,94.05,88.73,92.88,4.18,0.18,3.03,6.65,3.69,3.67,0.14,2.6,5.85,3.26
2012,3760,Bello,91514,,81.22,62.2,78.69,69.35,43.05,93.34,62.2,78.69,69.35,43.05,27.05,77.78,3.08,2.39,2.41,4.17,2.87,96.77,97.55,97.52,95.62,96.74,0.15,0.06,0.07,0.21,0.39,2.58,0.16,2.03,4.12,1.65
2012,3761,Envigado,39291,,73.57,43.85,66.84,69.51,52.92,84.39,43.85,66.84,69.51,52.92,28.96,96.43,2.7,3.15,1.76,3.62,2.63,97.28,96.85,98.24,96.35,97.34,0.02,0.0,0.0,0.03,0.04,2.56,0.18,0.68,4.71,2.89
2012,3762,Itagüí,51869,,73.41,59.14,69.32,67.12,45.91,81.94,59.14,69.32,67.12,45.91,31.18,100.0,2.6,2.8,1.81,3.64,2.14,93.09,96.71,95.39,89.49,93.91,4.3,0.49,2.81,6.87,3.94,1.54,0.04,0.74,2.88,1.1
2012,3763,Turbo,42078,,93.24,78.99,99.94,60.92,27.41,111.12,78.99,99.94,60.92,27.41,19.89,44.62,4.57,3.67,3.98,5.54,6.14,94.56,96.33,94.75,93.96,93.35,0.87,0.0,1.26,0.5,0.51,0.87,0.0,1.27,0.62,0.07
2012,3764,Atlántico (ETC),115290,,91.89,54.41,87.31,76.28,44.05,104.65,54.41,87.31,76.28,44.05,26.05,79.49,3.05,2.89,3.22,2.97,2.73,96.29,96.78,96.14,96.21,96.82,0.66,0.34,0.64,0.82,0.45,1.4,1.14,1.43,1.71,0.6
2012,3765,Soledad,132373,,72.56,50.58,72.18,58.42,32.16,77.81,50.58,72.18,58.42,32.16,20.03,22.22,2.49,3.64,2.45,2.33,2.46,96.35,96.03,96.7,95.92,96.39,1.16,0.33,0.85,1.75,1.15,2.14,1.16,2.01,2.89,0.88
2012,3766,"Bogotá, D.C. (ETC)",1470171,,86.52,66.33,83.97,81.47,51.78,92.86,66.33,83.97,81.47,51.78,17.5,100.0,3.89,,3.42,4.88,4.45,96.11,100.0,96.58,95.12,95.55,0.0,0.0,0.0,0.0,0.0,8.69,0.58,5.47,14.06,8.14
2012,3767,Bolívar (ETC),249260,,82.48,54.13,82.13,58.07,28.98,98.87,54.13,82.13,58.07,28.98,21.53,27.98,4.18,3.71,4.17,4.5,3.78,94.44,95.93,94.26,94.16,94.62,1.38,0.36,1.57,1.34,1.61,1.89,1.13,1.89,2.44,0.97
2012,3768,Magangué,30521,,92.85,61.16,90.92,67.82,31.69,112.65,61.16,90.92,67.82,31.69,24.24,55.29,3.11,3.31,2.42,3.97,3.73,96.22,96.62,96.72,95.35,96.03,0.67,0.07,0.87,0.68,0.24,3.9,1.87,4.23,4.64,1.77
2012,3769,Boyacá (ETC),206273,,82.3,69.26,78.14,70.47,43.79,97.43,69.26,78.14,70.47,43.79,24.99,30.66,3.64,2.84,2.69,4.85,4.11,90.91,97.0,93.29,86.59,90.69,5.45,0.15,4.02,8.57,5.2,1.72,0.17,1.49,2.51,1.36
